Tarih,Ptfdolar,Dolar,Smfdolar,Istanbul_anadolu_temp,Istanbul_anadolu_humidity,Istanbul_avrupa_temp,Istanbul_avrupa_humidity,Bursa_temp,Bursa_humidity,Izmir_temp,Izmir_humidity,Adana_temp,Adana_humidity,Gaziantep_temp,Gaziantep_humidity,Day/Night,Mevsim,Year,Month,Day,Hour,Is_Weekend,Weekday,Season,Ptfdolar_Lag1,Ptfdolar_Lag7,Ptfdolar_Lag30
2023-02-27 00:00:00,,0.6967122275581824,0.0272373540856031,0.4844444444444444,0.4761904761904761,0.4844444444444444,0.4761904761904761,0.502803738317757,0.2921348314606742,0.4047058823529412,0.4565217391304347,0.3064516129032257,0.611111111111111,0.3216783216783216,0.7040816326530611,0.0,3,2023,2,27,0,0,0,4,0.1104213196047999,0.1935117537949047,0.7026914486883445
2023-02-27 01:00:00,,0.6967122275581824,0.2121723808824608,0.4888888888888889,0.4523809523809523,0.4888888888888889,0.4523809523809523,0.4971962616822429,0.3258426966292135,0.411764705882353,0.4130434782608695,0.3024193548387097,0.6222222222222222,0.3321678321678321,0.6632653061224489,0.0,3,2023,2,27,1,0,0,4,,0.4569406064276791,0.7026914486883445
2023-02-27 02:00:00,,0.6967122275581824,0.2151090228323911,0.4777777777777777,0.5,0.4777777777777777,0.5,0.5046728971962616,0.3146067415730337,0.411764705882353,0.4130434782608695,0.3326612903225806,0.5555555555555556,0.3059440559440559,0.7448979591836734,0.0,3,2023,2,27,2,0,0,4,,0.6423893704811295,0.6101752659272438
2023-02-27 03:00:00,,0.6967122275581824,0.2151090228323911,0.4977777777777777,0.4404761904761904,0.4977777777777777,0.4404761904761904,0.5158878504672897,0.2921348314606742,0.4070588235294118,0.4347826086956521,0.3064516129032257,0.5666666666666667,0.3129370629370629,0.7346938775510203,0.0,3,2023,2,27,3,0,0,4,,0.5219366317144263,0.6395502895862512
2023-02-27 04:00:00,,0.6967122275581824,0.2141179061742896,0.4777777777777777,0.6071428571428571,0.4777777777777777,0.6071428571428571,0.502803738317757,0.3033707865168539,0.4070588235294118,0.4565217391304347,0.282258064516129,0.6222222222222222,0.3059440559440559,0.7142857142857142,0.0,3,2023,2,27,4,0,0,4,,0.5018737933906197,0.5400688950297157
2023-02-27 05:00:00,,0.6967122275581824,0.2365098010425079,0.4888888888888889,0.5,0.4888888888888889,0.5,0.4635514018691589,0.4044943820224719,0.4,0.4782608695652173,0.3528225806451612,0.5333333333333333,0.3321678321678321,0.7142857142857142,0.0,3,2023,2,27,5,0,0,4,,0.2007419464738615,0.4316538592572964
2023-02-27 06:00:00,,0.6967122275581824,0.267491373614272,0.4888888888888889,0.4761904761904761,0.4888888888888889,0.4761904761904761,0.4953271028037382,0.3258426966292135,0.4023529411764706,0.4565217391304347,0.4032258064516129,0.4666666666666667,0.423076923076923,0.510204081632653,1.0,3,2023,2,27,6,0,0,4,,0.1104213196047999,0.4651171594049286
2023-02-27 07:00:00,,0.6967122275581824,0.3503780926510535,0.5111111111111112,0.4523809523809523,0.5111111111111112,0.4523809523809523,0.5065420560747663,0.3258426966292135,0.411764705882353,0.4456521739130435,0.4435483870967742,0.3666666666666667,0.4895104895104895,0.3979591836734693,1.0,3,2023,2,27,7,0,0,4,,,0.3011318469167581
2023-02-27 08:00:00,,0.6967122275581824,0.7105572278099992,0.5444444444444445,0.3809523809523809,0.5444444444444445,0.3809523809523809,0.5271028037383177,0.2808988764044944,0.4494117647058823,0.391304347826087,0.4637096774193548,0.3555555555555555,0.5244755244755244,0.3367346938775509,1.0,3,2023,2,27,8,0,0,4,,,0.2509368966953098
2023-02-27 09:00:00,,0.6967122275581824,0.7105205197856251,0.5777777777777778,0.2619047619047618,0.5777777777777778,0.2619047619047618,0.5476635514018692,0.247191011235955,0.4941176470588235,0.3152173913043478,0.4858870967741935,0.3444444444444444,0.5437062937062936,0.3061224489795918,1.0,3,2023,2,27,9,0,0,4,,,0.2509368966953098
