Tarih,Ptfdolar,Dolar,Smfdolar,Istanbul_anadolu_temp,Istanbul_anadolu_humidity,Istanbul_avrupa_temp,Istanbul_avrupa_humidity,Bursa_temp,Bursa_humidity,Izmir_temp,Izmir_humidity,Adana_temp,Adana_humidity,Gaziantep_temp,Gaziantep_humidity,Day/Night,Mevsim,Year,Month,Day,Hour,Is_Weekend,Weekday,Season,Ptfdolar_Lag1,Ptfdolar_Lag7,Ptfdolar_Lag30
2023-02-21 00:00:00,0.5695574819245183,0.6959734022903583,0.3996769693855076,0.3066666666666666,0.8928571428571428,0.3066666666666666,0.8928571428571428,0.2560747663551402,0.9775280898876404,0.2658823529411764,0.934782608695652,0.2399193548387097,0.8555555555555555,0.3164335664335664,0.8163265306122448,0.0,3,2023,2,21,0,0,1,4,0.5974940379301207,0.7335427944126888,0.7335427944126888
2023-02-21 01:00:00,0.545784911231404,0.6959734022903583,0.5584758828279861,0.3222222222222222,0.9166666666666664,0.3222222222222222,0.9166666666666664,0.2560747663551402,1.0,0.2588235294117647,0.934782608695652,0.221774193548387,0.8888888888888888,0.3146853146853146,0.7959183673469387,0.0,3,2023,2,21,1,0,1,4,0.5695574819245183,0.7335427944126888,0.6833099897793087
2023-02-21 02:00:00,0.560699549532498,0.6959734022903583,0.5748843697232215,0.3555555555555555,0.8452380952380951,0.3555555555555555,0.8452380952380951,0.2186915887850467,0.9887640449438204,0.2517647058823529,0.9456521739130436,0.221774193548387,0.8555555555555555,0.3234265734265734,0.7959183673469387,0.0,3,2023,2,21,2,0,1,4,0.545784911231404,0.7335427944126888,0.5675511980921376
2023-02-21 03:00:00,0.5204981640610212,0.6959734022903583,0.5339549225460686,0.3533333333333334,0.8690476190476191,0.3533333333333334,0.8690476190476191,0.2373831775700934,1.0,0.2470588235294117,0.934782608695652,0.1733870967741935,0.9111111111111112,0.3164335664335664,0.8163265306122448,0.0,3,2023,2,21,3,0,1,4,0.560699549532498,0.7335427944126888,0.6833099897793087
2023-02-21 04:00:00,0.5204981640610212,0.6959734022903583,0.5049188752661332,0.3555555555555555,0.8452380952380951,0.3555555555555555,0.8452380952380951,0.2205607476635514,1.0,0.2635294117647059,0.8913043478260869,0.2116935483870967,0.8555555555555555,0.2972027972027972,0.8265306122448979,0.0,3,2023,2,21,4,0,1,4,0.5204981640610212,0.7130635575576333,0.5325737214672369
2023-02-21 05:00:00,0.5204981640610212,0.6959734022903583,0.5047353351442625,0.3555555555555555,0.9166666666666664,0.3555555555555555,0.9166666666666664,0.2242990654205607,1.0,0.2635294117647059,0.8804347826086956,0.2620967741935484,0.7333333333333333,0.2972027972027972,0.8571428571428571,0.0,3,2023,2,21,5,0,1,4,0.5204981640610212,0.6135064541772343,0.2512018775788318
2023-02-21 06:00:00,0.4119695650528068,0.6959734022903583,0.4870053593715585,0.3666666666666667,0.857142857142857,0.3666666666666667,0.857142857142857,0.2411214953271028,0.9887640449438204,0.28,0.8369565217391304,0.3024193548387097,0.6444444444444444,0.3548951048951048,0.693877551020408,1.0,3,2023,2,21,6,0,1,4,0.5204981640610212,0.5974940379301207,0.4019381458909036
2023-02-21 07:00:00,0.550251731839346,0.6959734022903583,0.5335878423023273,0.4,0.7738095238095237,0.4,0.7738095238095237,0.2766355140186916,1.0,0.3152941176470588,0.7608695652173914,0.3629032258064515,0.4333333333333334,0.4195804195804195,0.3979591836734693,1.0,3,2023,2,21,7,0,1,4,0.4119695650528068,0.5695574819245183,0.4019381458909036
2023-02-21 08:00:00,0.7335427944126888,0.6959734022903583,0.7113280963218559,0.4,0.738095238095238,0.4,0.738095238095238,0.3271028037383178,0.9550561797752808,0.3670588235294117,0.6521739130434783,0.4133064516129032,0.3,0.437062937062937,0.3673469387755101,1.0,3,2023,2,21,8,0,1,4,0.550251731839346,0.545784911231404,0.3215353749479501
2023-02-21 09:00:00,0.7335427944126888,0.6959734022903583,0.7113280963218559,0.4022222222222222,0.738095238095238,0.4022222222222222,0.738095238095238,0.3738317757009345,0.7640449438202247,0.3952941176470588,0.6195652173913044,0.4133064516129032,0.2666666666666666,0.4527972027972027,0.3571428571428571,1.0,3,2023,2,21,9,0,1,4,0.7335427944126888,0.560699549532498,0.3014725366241435
2023-02-21 10:00:00,0.7033728281031154,0.6959734022903583,0.7112913882974818,0.4222222222222223,0.7142857142857142,0.4222222222222223,0.7142857142857142,0.4542056074766355,0.5056179775280899,0.4376470588235294,0.5434782608695652,0.4536290322580645,0.2666666666666666,0.4807692307692307,0.346938775510204,1.0,3,2023,2,21,10,0,1,4,0.7335427944126888,0.5204981640610212,0.3517053412575235
2023-02-21 11:00:00,0.6202066850891471,0.6959734022903583,0.4850965421041039,0.4444444444444444,0.6785714285714285,0.4444444444444444,0.6785714285714285,0.5364485981308411,0.348314606741573,0.4705882352941177,0.5217391304347827,0.4637096774193548,0.3,0.4895104895104895,0.3571428571428571,1.0,3,2023,2,21,11,0,1,4,0.7033728281031154,0.5204981640610212,0.5024037551576636
2023-02-21 12:00:00,0.4521709505242836,0.6959734022903583,0.3897658028044931,0.4688888888888889,0.6071428571428571,0.4688888888888889,0.6071428571428571,0.5514018691588785,0.2022471910112359,0.4870588235294117,0.4673913043478261,0.4637096774193548,0.2777777777777778,0.4982517482517481,0.3163265306122448,1.0,3,2023,2,21,12,0,1,4,0.6202066850891471,0.5204981640610212,0.4842714918423742
2023-02-21 13:00:00,0.4371048945754627,0.6959734022903583,0.2923059980911827,0.4777777777777777,0.5476190476190476,0.4777777777777777,0.5476190476190476,0.5570093457943925,0.2134831460674157,0.4917647058823529,0.4782608695652173,0.4737903225806451,0.2666666666666666,0.4807692307692307,0.3775510204081632,1.0,3,2023,2,21,13,0,1,4,0.4521709505242836,0.4119695650528068,0.582806526100617
2023-02-21 14:00:00,0.5024037551576636,0.6959734022903583,0.2923059980911827,0.4777777777777777,0.5714285714285714,0.4777777777777777,0.5714285714285714,0.5514018691588785,0.2134831460674157,0.4823529411764706,0.4565217391304347,0.4637096774193548,0.2666666666666666,0.4895104895104895,0.4081632653061224,1.0,3,2023,2,21,14,0,1,4,0.4371048945754627,0.550251731839346,0.7335427944126888
2023-02-21 15:00:00,0.5034258242798199,0.6959734022903583,0.2923059980911827,0.4711111111111111,0.6071428571428571,0.4711111111111111,0.6071428571428571,0.5289719626168224,0.2134831460674157,0.4611764705882353,0.4782608695652173,0.441532258064516,0.3555555555555555,0.4667832167832167,0.4285714285714285,1.0,3,2023,2,21,15,0,1,4,0.5024037551576636,0.7335427944126888,0.6495438543362229
2023-02-21 16:00:00,0.5034258242798199,0.6959734022903583,0.2923059980911827,0.4444444444444444,0.6547619047619048,0.4444444444444444,0.6547619047619048,0.502803738317757,0.2584269662921348,0.4329411764705882,0.5652173913043479,0.3528225806451612,0.5777777777777777,0.4108391608391608,0.5408163265306122,1.0,3,2023,2,21,16,0,1,4,0.5034258242798199,0.7335427944126888,0.5426051406291403
